,task,num_simulations,num_observation,algorithm,seed,C2ST,C2ST_Z,MMD,MMD_Z,MEDDIST,MEANERR,VARERR,C2ST_1K,C2ST_1K_Z,MMD_1K,MMD_1K_Z,MEDDIST_1K,NLTP,RT,KSD,KSD_1K,num_simulations_simulator,path,folder,num_bins,num_transforms,num_trials,ABSMEANERR,ABSVARERR,DISP
79,ddm,100000,349,MNLE,624717990,0.7781,0.81905,0.23438013,0.21687639,29.550594,1.1071770869114859,0.8456504692690257,0.791,0.818,0.25726205,0.23776996,29.711697,,195.84847005208334,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/148,148,5.0,5.0,1000,0.04412402719539648,0.0036180497367338453,1.8405069774570983
79,ddm,100000,349,MNLE*,624717990,0.7702999711036682,0.81905,0.23438013,0.21687639,29.550594,0.5064091963129123,1.650085972844641,0.791,0.818,0.25726205,0.23776996,29.711697,,195.84847005208334,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/148,148,5.0,5.0,1000,0.016771692814328183,0.003512672875870852,2.650085972844641
98,ddm,100000,350,LAN,3457443454,0.9993,0.99965,0.23645234,1.11729,15.233986,2.5901618439110967,0.36908504175438767,0.9995,0.999,0.2294519,1.1199702,15.293338,,301.24303385416664,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/150,150,,,1000,0.03808938202960417,0.0027213232978416536,0.8501577341068554
189,ddm,100000,350,MNLE,1930459479,0.89135,0.9373,0.21630526,0.4426669,15.333796,1.1147791329371897,0.7616425065894927,0.8945,0.9275,0.2223528,0.45378506,15.239479,,196.33688151041667,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/149,149,5.0,5.0,1000,0.040476678324781815,0.0003025664994740357,1.5471867213952015
189,ddm,100000,350,MNLE*,1930459479,0.9536499977111816,0.9373,0.21630526,0.4426669,15.333796,1.2193023505684681,1.5668970075270605,0.8945,0.9275,0.2223528,0.45378506,15.239479,,196.33688151041667,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/149,149,5.0,5.0,1000,0.012629045388150892,0.005384386064382471,2.5668970075270607
144,ddm,100000,351,LAN,2383897256,0.8376,0.8495,0.29421306,0.26107913,18.293316,0.8783915778508681,0.2665358943720863,0.8465,0.8595,0.31044722,0.27751732,18.29789,,302.67486979166665,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/151,151,,,1000,0.032325586546212426,0.00047034042397772275,1.0682657521606551
97,ddm,100000,351,MNLE,1669259363,0.7519,0.795,0.12035763,0.08491886,18.286705,0.45622923275834076,0.27105240338602105,0.693,0.7835,0.113662004,0.089754105,18.283882,,194.76949869791667,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/150,150,5.0,5.0,1000,0.018185643115639707,0.0003997331245379769,0.7289475966139789
97,ddm,100000,351,MNLE*,1669259363,0.7975000143051147,0.795,0.12035763,0.08491886,18.286705,0.22563097305287821,0.16538382703052507,0.693,0.7835,0.113662004,0.089754105,18.283882,,194.76949869791667,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/150,150,5.0,5.0,1000,0.013342319826036689,0.00022278787567343774,1.058400699201845
103,ddm,100000,352,LAN,460910873,0.9595,0.97335,0.6125965,0.84863853,39.364174,2.611072299478182,0.3212265758931843,0.9485,0.972,0.5916772,0.8253521,39.288193,,302.09772135416665,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/152,152,,,1000,0.05342779539376494,0.00014966923881366804,1.3201895836435529
144,ddm,100000,352,MNLE,2085395791,0.78315,0.82335,0.079321265,0.11166346,39.872643,0.623791354569511,0.21867370659106863,0.7455,0.815,0.07590175,0.10835588,39.54074,,191.21735026041668,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/151,151,5.0,5.0,1000,0.014929103666543986,5.180691384247846e-05,1.0678594370529264
144,ddm,100000,352,MNLE*,2085395791,0.7938500046730042,0.82335,0.079321265,0.11166346,39.872643,0.5548088056306176,1.564005936264686,0.7455,0.815,0.07590175,0.10835588,39.54074,,191.21735026041668,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/151,151,5.0,5.0,1000,0.01659326550662521,0.0009548626640588437,2.564005936264686
97,ddm,100000,353,LAN,1865680024,0.94265,0.95245,0.5357052,0.7413192,40.721947,2.5354014798222044,0.5931483663397287,0.9385,0.949,0.5571329,0.76209843,40.514015,,300.43811848958336,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/153,153,,,1000,0.054173131521791235,0.0003590678195946037,1.5931483663397288
102,ddm,100000,353,MNLE,3707209170,0.67895,0.7487,0.013631344,0.031963468,41.02288,0.25639307843045844,0.15130979539027573,0.5905,0.743,0.016169667,0.03387606,41.202766,,194.79371744791666,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/152,152,5.0,5.0,1000,0.005593878116458617,8.043597653558025e-05,1.0571312053647794
102,ddm,100000,353,MNLE*,3707209170,0.7505999803543091,0.7487,0.013631344,0.031963468,41.02288,0.32211765469473347,0.8790210074458589,0.5905,0.743,0.016169667,0.03387606,41.202766,,194.79371744791666,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/152,152,5.0,5.0,1000,0.0089687415070831,0.00057597729492663,1.8790210074458586
190,ddm,100000,354,LAN,891235583,0.97705,0.9958,0.5251835,1.1211152,53.21189,2.432188526609984,0.2601830178956513,0.977,0.9945,0.5172584,1.1253669,53.55123,,303.12509765625,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/154,154,,,1000,0.026061419244110595,0.00017927668072237796,0.7537912587479669
96,ddm,100000,354,MNLE,1164098595,0.88655,0.93455,0.3016159,0.49976128,53.834915,1.3980149684294454,0.4688117534918384,0.8865,0.9315,0.2954439,0.512649,53.32315,,195.63123372395833,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/153,153,5.0,5.0,1000,0.020333879728056475,0.00022293748475408015,1.3550866714224101
96,ddm,100000,354,MNLE*,1164098595,0.9163500070571899,0.93455,0.3016159,0.49976128,53.834915,1.2301321924579165,1.3303645143108385,0.8865,0.9315,0.2954439,0.512649,53.32315,,195.63123372395833,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/153,153,5.0,5.0,1000,0.01355356559292413,0.0009610545754516192,2.3303645143108382
127,ddm,100000,355,LAN,166889504,0.98045,0.9846,0.5900988,0.9538465,25.282578,2.802476363498167,0.1596614766022757,0.9675,0.987,0.6088793,0.97628886,25.280684,,300.09873046875,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/155,155,,,1000,0.06654432968050236,0.0002563916432483778,1.1350901800097946
190,ddm,100000,355,MNLE,4036621999,0.8887,0.9116,0.33636224,0.29249114,25.204082,0.8763703218815434,0.3911094867864104,0.8665,0.895,0.34186256,0.29292494,25.2249,,195.64430338541666,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/154,154,5.0,5.0,1000,0.03738749277442696,0.001339919663818795,1.3564689766734146
190,ddm,100000,355,MNLE*,4036621999,0.8228999972343445,0.9116,0.33636224,0.29249114,25.204082,0.49095761704545215,1.1741120755925867,0.8665,0.895,0.34186256,0.29292494,25.2249,,195.64430338541666,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/154,154,5.0,5.0,1000,0.025403097370266886,0.0029907022477468283,2.1741120755925865
147,ddm,100000,356,LAN,3199164346,0.86645,0.87945,0.22078562,0.33368635,44.064682,1.1086248854019838,0.3876939410085964,0.8765,0.8875,0.22004443,0.36930043,44.16292,,308.96429036458335,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/156,156,,,1000,0.024382929216325275,0.00019045203709628633,1.3345533304246602
127,ddm,100000,356,MNLE,58218727,0.7855,0.79955,0.109717965,0.18432361,44.228424,0.6393853423374678,0.5277797940946941,0.7965,0.797,0.105948925,0.18732238,44.106094,,194.34713541666667,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/155,155,5.0,5.0,1000,0.011739823094010365,0.0008964623462980908,1.5073408429532744
127,ddm,100000,356,MNLE*,58218727,0.8456500172615051,0.79955,0.109717965,0.18432361,44.228424,0.7626892152685419,1.1621711291497976,0.7965,0.797,0.105948925,0.18732238,44.106094,,194.34713541666667,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/155,155,5.0,5.0,1000,0.02874911811724301,0.0027203378142818236,2.1621711291497974
168,ddm,100000,357,LAN,3720003971,0.94345,0.9544,0.36654675,0.63607574,34.20363,1.6089493508468644,0.26563023307260053,0.9415,0.9485,0.3665046,0.6368967,34.234215,,307.83466796875,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/157,157,,,1000,0.02788067895472046,3.327801663190557e-05,1.2215518207613871
147,ddm,100000,357,MNLE,3407581233,0.8176,0.88645,0.3624515,0.3573535,34.438225,1.2201802871344105,0.13903278553297327,0.807,0.873,0.35973567,0.3582064,34.49683,,195.71632486979166,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/156,156,5.0,5.0,1000,0.03170521378740672,5.908587641543347e-05,1.031722082003239
147,ddm,100000,357,MNLE*,3407581233,0.8360999822616577,0.88645,0.3624515,0.3573535,34.438225,0.919191355888521,0.7350089033205236,0.807,0.873,0.35973567,0.3582064,34.49683,,195.71632486979166,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/156,156,5.0,5.0,1000,0.025562946032732695,0.000761529873692312,1.7350089033205238
171,ddm,100000,358,LAN,1265010462,0.8937,0.90565,0.26365006,0.42686367,34.912354,1.2659466928329781,0.20719093228111296,0.888,0.8945,0.2608075,0.4238953,35.078705,,303.5669921875,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/158,158,,,1000,0.026181437584775608,0.00032555183940159553,1.0749412100390554
168,ddm,100000,358,MNLE,3001826575,0.7008,0.7319,0.03838861,0.05497241,34.894894,0.3474703092392917,0.37645932109852775,0.6455,0.6995,0.03653741,0.050453067,34.860497,,193.81103515625,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/157,157,5.0,5.0,1000,0.009438311199858551,0.00017901864713638376,1.3764593210985279
168,ddm,100000,358,MNLE*,3001826575,0.7660999894142151,0.7319,0.03838861,0.05497241,34.894894,0.3675510305341788,0.6257767477832203,0.6455,0.6995,0.03653741,0.050453067,34.860497,,193.81103515625,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/157,157,5.0,5.0,1000,0.002647240711956156,0.0007386350963093655,1.6257767477832203
124,ddm,100000,359,LAN,2183336019,0.91805,0.92115,0.5222287,0.55424094,62.35116,1.2802848937671985,0.10359287427163014,0.914,0.916,0.523231,0.55133486,62.87709,,302.5551432291667,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/159,159,,,1000,0.023712610366102282,2.8211763138006765e-05,1.090112088432174
171,ddm,100000,359,MNLE,336580033,0.98425,0.98715,0.8474058,0.75439453,61.71293,1.3122010518362799,0.17006032441826535,0.961,0.986,0.8635239,0.7792686,61.819527,,194.68893229166667,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/158,158,5.0,5.0,1000,0.03276033129133282,8.75471053793107e-05,0.9377171267816653
171,ddm,100000,359,MNLE*,336580033,0.830049991607666,0.98715,0.8474058,0.75439453,61.71293,0.6532002471235547,1.4426390045615827,0.961,0.986,0.8635239,0.7792686,61.819527,,194.68893229166667,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/158,158,5.0,5.0,1000,0.014052017321623839,0.0012001019121172332,2.4426390045615824
169,ddm,100000,360,LAN,4161721005,0.98395,0.98455,0.43699294,0.8435457,37.109188,2.0088895815331855,0.24974175865563547,0.979,0.977,0.421601,0.8467934,37.1469,,309.3638020833333,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/160,160,,,1000,0.02081913287639614,9.626233721973816e-05,1.2027347212946724
124,ddm,100000,360,MNLE,3411236214,0.73865,0.78,0.05651748,0.13610959,37.249344,0.6285800747345882,0.32347578832571533,0.7095,0.751,0.050599813,0.13378632,37.237694,,193.48474934895833,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/159,159,5.0,5.0,1000,0.010265059570968155,0.0002515959502989098,1.2037110510150568
124,ddm,100000,360,MNLE*,3411236214,0.8165500164031982,0.78,0.05651748,0.13610959,37.249344,0.3887976132471857,1.3576489675116112,0.7095,0.751,0.050599813,0.13378632,37.237694,,193.48474934895833,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/159,159,5.0,5.0,1000,0.011526772277057173,0.0003936928580939198,2.3576489675116115
143,ddm,100000,361,LAN,298752779,0.7562,0.78005,0.10757488,0.16909409,25.577719,0.7124750812844167,0.7496444015296115,0.7565,0.772,0.117207825,0.18662411,25.584091,,303.00263671875,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/161,161,,,1000,0.018418531593680357,0.0009824818604555834,1.7496444015296118
169,ddm,100000,361,MNLE,367099828,0.75695,0.84135,0.21309775,0.15231812,25.58189,0.7306677900390576,0.16919668765964457,0.7385,0.838,0.22045177,0.16602033,25.6073,,195.1640625,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/160,160,5.0,5.0,1000,0.030988908864557782,0.0005571370726840306,1.0153392395343577
169,ddm,100000,361,MNLE*,367099828,0.7926999926567078,0.84135,0.21309775,0.15231812,25.58189,0.2561887705874444,0.624628511899731,0.7385,0.838,0.22045177,0.16602033,25.6073,,195.1640625,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/160,160,5.0,5.0,1000,0.008164425127953345,0.0016270116282147663,1.624628511899731
66,ddm,100000,362,LAN,1227365618,0.9199,0.92605,0.4573726,0.58526886,75.205055,1.4630424131216597,0.24346780090209086,0.9065,0.903,0.420623,0.5515404,74.79927,,305.27415364583334,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/162,162,,,1000,0.025961372391134524,8.955413003727846e-05,1.2434678009020907
143,ddm,100000,362,MNLE,2419499667,0.75635,0.77495,0.22524697,0.1886267,75.32082,0.901762872567977,0.22633654286093574,0.7475,0.7495,0.23200148,0.18292493,76.29967,,192.95310872395834,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/161,161,5.0,5.0,1000,0.021711007232219012,8.995201767064653e-05,1.1517570931875432
143,ddm,100000,362,MNLE*,2419499667,0.8340499997138977,0.77495,0.22524697,0.1886267,75.32082,1.057307157659149,1.2290777245068352,0.7475,0.7495,0.23200148,0.18292493,76.29967,,192.95310872395834,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/161,161,5.0,5.0,1000,0.023347840517759302,0.0007165030228462952,2.229077724506835
77,ddm,100000,363,LAN,824783419,0.98725,0.99175,0.7262997,1.0612262,13.737103,2.8928879757069073,0.22414446897299495,0.9825,0.993,0.73128974,1.0638205,13.747038,,303.7832356770833,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/163,163,,,1000,0.08164865749552842,0.0004143470626291415,0.7845063939273795
65,ddm,100000,363,MNLE,2594512911,0.8894,0.9481,0.10176581,0.55192834,13.734417,1.4994839414756702,0.29981781059004514,0.889,0.949,0.109218,0.5578178,13.720837,,197.39930013020833,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/162,162,5.0,5.0,1000,0.026702017585933213,0.0010756681096482335,1.299817810590045
65,ddm,100000,363,MNLE*,2594512911,0.8059999942779541,0.9481,0.10176581,0.55192834,13.734417,0.47468702525773754,1.1788265123934227,0.889,0.949,0.109218,0.5578178,13.720837,,197.39930013020833,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/162,162,5.0,5.0,1000,0.006782441894710056,0.0026063534378896235,2.1788265123934227
107,ddm,100000,364,LAN,1561390570,0.95475,0.9587,0.36534703,0.6992611,22.262428,1.7817689700078154,0.4201941368833443,0.9545,0.9595,0.3540426,0.7052468,22.129084,,307.56845703125,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/164,164,,,1000,0.025556458307057633,0.0002851614249630934,1.1642403618264894
76,ddm,100000,364,MNLE,1656584834,0.67895,0.6959,0.011118293,0.037514687,22.522522,0.24762029863701399,0.3626274840357543,0.5105,0.6605,0.009835362,0.042189956,22.847782,,196.76551106770833,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/163,163,5.0,5.0,1000,0.004364462816715223,0.000478420840010037,1.3626274840357542
76,ddm,100000,364,MNLE*,1656584834,0.8218500018119812,0.6959,0.011118293,0.037514687,22.522522,0.5408930032708446,1.065252133770898,0.5105,0.6605,0.009835362,0.042189956,22.847782,,196.76551106770833,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/163,163,5.0,5.0,1000,0.01380005604550237,0.0014991559079337055,2.065252133770898
52,ddm,100000,365,LAN,1990835769,0.99385,0.99875,1.1165125,0.99078965,47.214237,2.4039853117870607,2.5367633631242508,0.984,0.998,1.1488038,1.0199636,47.235947,,303.1291015625,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/165,165,,,1000,0.14882257071810018,0.0192631073485245,3.297872570556223
106,ddm,100000,365,MNLE,3148328772,0.91485,0.9217,0.4014247,0.51324445,47.264137,1.6492844907488868,0.4453683680687862,0.9085,0.905,0.40237492,0.50174433,47.40699,,200.76595052083334,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/164,164,5.0,5.0,1000,0.07025711893373007,0.001449557502557175,1.4049310467575544
106,ddm,100000,365,MNLE*,3148328772,0.954800009727478,0.9217,0.4014247,0.51324445,47.264137,2.262857451664348,2.537295408857088,0.9085,0.905,0.40237492,0.50174433,47.40699,,200.76595052083334,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/164,164,5.0,5.0,1000,0.07386535555506264,0.013643567816195726,3.537295408857088
188,ddm,100000,366,LAN,2270532808,0.99165,0.99555,0.2852229,1.0083097,32.848946,2.5162955290392777,0.10469733453164337,0.9885,0.9965,0.28604758,0.9968792,32.798653,,293.1930338541667,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/166,166,,,1000,0.025528527238965038,0.00011274808454582966,1.0714673702962816
51,ddm,100000,366,MNLE,3017316790,0.66675,0.709,0.03719437,0.053347588,33.06857,0.412949734112241,0.44417074848658233,0.58,0.688,0.030831695,0.049497724,33.16632,,195.120654296875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/165,165,5.0,5.0,1000,0.01194811900407075,0.00017492402186488604,1.296999538961926
51,ddm,100000,366,MNLE*,3017316790,0.7732499837875366,0.709,0.03719437,0.053347588,33.06857,0.2708800148334577,1.1690978612866565,0.58,0.688,0.030831695,0.049497724,33.16632,,195.120654296875,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/165,165,5.0,5.0,1000,0.005021343517303489,0.0018942173451006574,2.1690978612866565
116,ddm,100000,367,LAN,117198652,0.97245,0.988,0.3436274,0.92038625,33.617817,2.3768648680712032,0.33224888305316325,0.964,0.9845,0.3227983,0.91547436,33.68521,,296.66735026041664,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/167,167,,,1000,0.02874258363097905,0.0002481272847968889,1.2587360717409541
188,ddm,100000,367,MNLE,1843480982,0.8764,0.9234,0.5108986,0.5671262,33.788887,1.7493850207352173,0.1571253674678519,0.8415,0.906,0.44765896,0.5164163,33.754402,,194.68193359375,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/166,166,5.0,5.0,1000,0.0414674891336821,3.406048204585094e-05,1.0758867189695491
188,ddm,100000,367,MNLE*,1843480982,0.8912000060081482,0.9234,0.5108986,0.5671262,33.788887,1.0316537541434798,0.955533912040457,0.8415,0.906,0.44765896,0.5164163,33.754402,,194.68193359375,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/166,166,5.0,5.0,1000,0.02929611611086877,0.0009248862840317289,1.955533912040457
79,ddm,100000,368,LAN,2426334153,0.77765,0.7934,0.1472202,0.18064725,43.59411,0.8054848984914733,0.27611578836694495,0.7635,0.769,0.13391191,0.1683895,44.02385,,290.8782552083333,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/168,168,,,1000,0.01691793732196091,7.774023830005673e-05,1.2754306143213747
115,ddm,100000,368,MNLE,314955982,0.80415,0.84065,0.19126391,0.13230872,44.203083,0.5362069851797537,0.289179608250407,0.733,0.822,0.21488637,0.14050043,44.252815,,193.59620768229166,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/167,167,5.0,5.0,1000,0.018980663994699734,0.00040061887441498247,1.1904295016955615
115,ddm,100000,368,MNLE*,314955982,0.8119500279426575,0.84065,0.19126391,0.13230872,44.203083,0.7865611433154933,1.1149194349264244,0.733,0.822,0.21488637,0.14050043,44.252815,,193.59620768229166,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/167,167,5.0,5.0,1000,0.022130808923393475,0.001203910487510614,2.1149194349264246
181,ddm,100000,369,LAN,3561390812,0.94205,0.94575,0.42471355,0.6401831,36.82946,1.98111559884161,0.27572021936451374,0.945,0.9455,0.4403746,0.65678155,36.295265,,296.9060872395833,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/169,169,,,1000,0.04204567613696966,8.473521381254542e-05,1.2503031216740392
78,ddm,100000,369,MNLE,1666512465,0.6019,0.62825,0.0104830265,0.024640203,37.19526,0.18083472258155656,0.5515190864961956,0.581,0.5975,0.0102458,0.029951215,37.513363,,196.07981770833334,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/168,168,5.0,5.0,1000,0.004205471775832165,0.0004565435000593661,1.5515190864961956
78,ddm,100000,369,MNLE*,1666512465,0.692799985408783,0.62825,0.0104830265,0.024640203,37.19526,0.1680772723530905,0.9208017064868221,0.581,0.5975,0.0102458,0.029951215,37.513363,,196.07981770833334,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/168,168,5.0,5.0,1000,0.0021672999818300454,0.0008895240559609337,1.8830585879314514
69,ddm,100000,370,LAN,4002443021,0.98405,0.9866,0.28724414,0.8648821,60.29139,2.1183399948465436,0.4804247612737793,0.981,0.9885,0.26448268,0.85465026,60.423965,,295.2275065104167,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/170,170,,,1000,0.02461343677115086,0.00048025017662932785,1.2332403627828912
181,ddm,100000,370,MNLE,1447639623,0.8439,0.8658,0.24217236,0.39909142,60.85577,1.3775196651581707,0.38701497152077774,0.718,0.837,0.20802814,0.35381907,60.990837,,198.13616536458332,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/169,169,5.0,5.0,1000,0.03165974161884305,0.00012127542382142905,1.1458481046230873
181,ddm,100000,370,MNLE*,1447639623,0.8352000117301941,0.8658,0.24217236,0.39909142,60.85577,1.0606276341892702,1.770391693546181,0.718,0.837,0.20802814,0.35381907,60.990837,,198.13616536458332,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/169,169,5.0,5.0,1000,0.01887739419708199,0.002072969030533447,2.770391693546181
157,ddm,100000,371,LAN,1084752847,0.97215,0.97625,0.2696427,0.7612337,38.13775,1.9980037216730748,0.28951977394423944,0.9735,0.977,0.27232426,0.7891321,38.059006,,294.7812825520833,,,150000000000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-24/04-03-04/171,171,,,1000,0.02953718682751054,0.00012930345738754312,1.2895197739442394
68,ddm,100000,371,MNLE,1216881698,0.7968,0.8081,0.080491185,0.2328037,38.6989,0.8332720726331142,0.4146471016349444,0.7935,0.7985,0.07704294,0.23350161,38.66204,,194.7447265625,,,100000.0,/home/janfb/qode/sbibm/lan_nle_comparison/../../results/benchmarking_sbi/multirun/2021-10-25/11-01-18/170,170,5.0,5.0,1000,0.01442328274175532,7.279524524225947e-05,1.4146471016349444
